ED_COUNTER,ED_INTERPOLATED,ED_RAW_CQ,ED_AF3,ED_F7,ED_F3,ED_FC5,ED_T7,ED_P7,ED_O1,ED_O2,ED_P8,ED_T8,ED_FC6,ED_F4,ED_F8,ED_AF4,ED_GYROX,ED_GYROY,ED_TIMESTAMP,ED_ES_TIMESTAMP,ED_FUNC_ID,ED_FUNC_VALUE,ED_MARKER,ED_SYNC_SIGNAL,
100,0,0,4286.153846,647.692308,4105.641026,4141.025641,647.692308,647.692308,647.692308,4170.769231,4258.461538,4105.128205,646.153846,646.153846,4186.666667,3574.358974,1695,1693,3170.194,10.657597,0,0,0,0,
101,0,0,4287.179487,647.692308,4110.769231,4139.487179,647.692308,647.692308,647.692308,4177.948718,4257.948718,4102.051282,646.153846,646.153846,4189.74359,3569.74359,1694,1693,3170.194,10.657597,0,0,0,0,
102,0,697,4289.74359,647.692308,4114.871795,4138.461538,647.692308,647.692308,647.692308,4193.333333,4275.384615,4118.461538,646.153846,646.153846,4197.948718,3572.820513,1693,1694,3170.204,10.657597,0,0,0,0,
"17:12:41	",107,0,429,4258.974359,647.692308,4078.461538,4123.076923,647.692308,647.692308,647.692308,4083.076923,4148.717949,3984.102564,646.153846,646.153846,4121.538462,3537.435897,1696,1691,3170.244,11.032919,0,0,0,0
108,0,0,4272.820513,647.692308,4086.666667,4130.25641,647.692308,647.692308,647.692308,4109.230769,4181.025641,4018.974359,646.153846,646.153846,4137.948718,3543.076923,1696,1691,3170.257,11.032919,0,0,0,0,
109,0,0,4286.153846,647.692308,4100,4139.487179,647.692308,647.692308,647.692308,4147.179487,4232.820513,4073.846154,646.153846,646.153846,4162.564103,3553.846154,1698,1689,3170.257,11.032919,0,0,0,0,
110,0,697,4295.384615,647.692308,4113.846154,4146.153846,647.692308,647.692308,647.692308,4187.179487,4279.487179,4125.641026,646.153846,646.153846,4188.205128,3568.205128,1698,1690,3170.273,11.032919,0,0,0,0,
"17:12:41	",111,0,429,4310.769231,647.692308,4127.692308,4152.307692,647.692308,647.692308,647.692308,4233.333333,4327.692308,4181.538462,646.153846,646.153846,4221.025641,3588.205128,1700,1690,3170.273,11.064196,0,0,0,0
112,0,0,4318.461538,647.692308,4141.025641,4157.948718,647.692308,647.692308,647.692308,4260.512821,4358.461538,4212.820513,646.153846,646.153846,4244.615385,3599.487179,1700,1691,3170.281,11.064196,0,0,0,0,
113,0,0,4315.384615,647.692308,4143.076923,4159.487179,647.692308,647.692308,647.692308,4261.538462,4363.076923,4214.871795,646.153846,646.153846,4250.769231,3598.461538,1700,1693,3170.294,11.064196,0,0,0,0,
114,0,697,4311.794872,647.692308,4143.076923,4156.410256,647.692308,647.692308,647.692308,4252.307692,4354.871795,4205.641026,646.153846,646.153846,4250.25641,3598.974359,1701,1692,3170.304,11.064196,0,0,0,0,
115,0,429,4305.641026,647.692308,4144.102564,4153.333333,647.692308,647.692308,647.692308,4237.435897,4343.589744,4193.846154,646.153846,646.153846,4247.179487,3602.564103,1701,1694,3170.304,11.064196,0,0,0,0,
116,0,0,4299.487179,647.692308,4139.487179,4152.307692,647.692308,647.692308,647.692308,4227.179487,4332.307692,4181.025641,646.153846,646.153846,4244.102564,3602.051282,1700,1694,3170.313,11.064196,0,0,0,0,
117,0,0,4296.923077,647.692308,4133.846154,4148.205128,647.692308,647.692308,647.692308,4223.076923,4310.769231,4159.487179,646.153846,646.153846,4232.820513,3593.846154,1699,1695,3170.32,11.064196,0,0,0,0,
118,0,697,4293.333333,647.692308,4130.769231,4143.076923,647.692308,647.692308,647.692308,4202.051282,4272.820513,4121.025641,646.153846,646.153846,4209.230769,3581.538462,1699,1695,3170.327,11.064196,0,0,0,0,
"17:12:41	",119,0,429,4292.307692,647.692308,4122.051282,4142.051282,647.692308,647.692308,647.692308,4170.25641,4247.692308,4091.794872,646.153846,646.153846,4192.820513,3579.487179,1698,1695,3170.35,11.064196,0,0,0,0
120,0,0,4302.051282,647.692308,4112.820513,4146.153846,647.692308,647.692308,647.692308,4172.820513,4258.461538,4100.512821,646.153846,646.153846,4197.948718,3584.102564,1698,1695,3170.35,11.064196,0,0,0,0,
121,0,0,4311.282051,647.692308,4119.487179,4148.717949,647.692308,647.692308,647.692308,4195.897436,4278.461538,4121.538462,646.153846,646.153846,4206.153846,3585.128205,1697,1695,3170.35,11.064196,0,0,0,0,
122,0,697,4312.307692,647.692308,4131.282051,4146.153846,647.692308,647.692308,647.692308,4199.487179,4282.051282,4126.666667,646.153846,646.153846,4204.102564,3586.666667,1697,1695,3170.358,11.064196,0,0,0,0,
123,0,429,4312.307692,647.692308,4139.487179,4147.692308,647.692308,647.692308,647.692308,4197.435897,4281.025641,4127.179487,646.153846,646.153846,4202.564103,3589.74359,1697,1694,3170.367,11.064196,0,0,0,0,
124,0,0,4308.717949,647.692308,4143.076923,4151.794872,647.692308,647.692308,647.692308,4189.230769,4266.153846,4110.25641,646.153846,646.153846,4196.923077,3586.666667,1696,1693,3170.378,11.064196,0,0,0,0,
125,0,0,4309.74359,647.692308,4138.461538,4151.794872,647.692308,647.692308,647.692308,4180,4259.487179,4102.564103,646.153846,646.153846,4196.410256,3587.692308,1696,1693,3170.397,11.064196,0,0,0,0,
126,0,697,4325.641026,647.692308,4136.923077,4151.794872,647.692308,647.692308,647.692308,4180,4269.230769,4112.307692,646.153846,646.153846,4198.974359,3592.820513,1696,1691,3170.397,11.064196,0,0,0,0,
"17:12:41	",127,0,429,4330.769231,647.692308,4138.461538,4161.025641,647.692308,647.692308,647.692308,4133.846154,4204.615385,4040.512821,646.153846,646.153846,4162.051282,3576.923077,1696,1691,3170.402,11.064196,0,0,0,0
128,0,0,4314.358974,647.692308,4132.820513,4172.820513,647.692308,647.692308,647.692308,4048.205128,4083.076923,3906.666667,646.153846,646.153846,4097.948718,3546.153846,1698,1689,3170.406,11.064196,0,0,0,0,
0,0,512,4309.230769,647.692308,4128.717949,4172.307692,647.692308,647.692308,647.692308,4023.076923,4049.230769,3871.282051,646.153846,646.153846,4071.794872,3533.333333,1697,1690,3170.414,11.064196,0,0,0,0,
1,0,361,4316.923077,647.692308,4136.923077,4161.538462,647.692308,647.692308,647.692308,4087.692308,4140,3970.769231,646.153846,646.153846,4109.74359,3546.666667,1698,1689,3170.421,11.064196,0,0,0,0,
"17:12:41	",10,0,696,4304.102564,647.692308,4157.948718,4146.153846,647.692308,647.692308,647.692308,4221.025641,4347.179487,4197.948718,646.153846,646.153846,4258.461538,3608.205128,1699,1693,3170.508,11.064196,0,0,0,0
11,0,429,4320.512821,647.692308,4168.205128,4154.871795,647.692308,647.692308,647.692308,4227.692308,4357.435897,4207.692308,646.153846,646.153846,4260.512821,3619.487179,1697,1692,3170.508,11.064196,0,0,0,0,
12,0,0,4334.358974,647.692308,4148.205128,4156.923077,647.692308,647.692308,647.692308,4228.205128,4348.717949,4196.923077,646.153846,646.153846,4254.871795,3624.102564,1698,1692,3170.508,11.064196,0,0,0,0,
13,0,0,4319.487179,647.692308,4135.897436,4150.25641,647.692308,647.692308,647.692308,4216.410256,4330.769231,4175.897436,646.153846,646.153846,4246.666667,3616.923077,1698,1691,3170.515,11.064196,0,0,0,0,
14,0,696,4326.153846,647.692308,4155.897436,4157.435897,647.692308,647.692308,647.692308,4228.205128,4352.820513,4200,646.153846,646.153846,4258.461538,3623.589744,1698,1692,3170.531,11.064196,0,0,0,0,
15,0,429,4358.461538,647.692308,4167.692308,4168.205128,647.692308,647.692308,647.692308,4250.25641,4380.512821,4233.846154,646.153846,646.153846,4273.846154,3637.435897,1698,1690,3170.532,11.064196,0,0,0,0,
16,0,0,4366.153846,647.692308,4153.846154,4167.179487,647.692308,647.692308,647.692308,4245.128205,4365.128205,4217.948718,646.153846,646.153846,4266.666667,3636.410256,1697,1691,3170.546,11.064196,0,0,0,0,
17,0,0,4363.076923,647.692308,4149.74359,4167.179487,647.692308,647.692308,647.692308,4255.384615,4361.025641,4211.282051,646.153846,646.153846,4266.153846,3634.358974,1698,1690,3170.546,11.064196,0,0,0,0,
"17:12:41	",18,0,0,4368.205128,647.692308,4164.102564,4170.769231,647.692308,647.692308,647.692308,4264.102564,4370.25641,4222.564103,646.153846,646.153846,4270.769231,3639.487179,1698,1690,3170.559,11.064196,0,0,0,0
19,0,0,4357.435897,647.692308,4179.487179,4168.205128,647.692308,647.692308,647.692308,4233.846154,4350.25641,4202.564103,646.153846,646.153846,4261.025641,3635.897436,1698,1689,3170.562,11.064196,0,0,0,0,
20,0,0,4346.153846,647.692308,4175.897436,4165.128205,647.692308,647.692308,647.692308,4213.846154,4328.717949,4177.948718,646.153846,646.153846,4249.230769,3630.25641,1698,1690,3170.57,11.064196,0,0,0,0,
21,0,0,4357.948718,647.692308,4157.435897,4168.717949,647.692308,647.692308,647.692308,4224.102564,4332.820513,4182.564103,646.153846,646.153846,4251.282051,3631.282051,1699,1690,3170.578,11.064196,0,0,0,0,
"17:12:41	",26,0,0,4390.769231,647.692308,4143.076923,4181.538462,647.692308,647.692308,647.692308,4337.948718,4483.076923,4347.179487,646.153846,646.153846,4343.076923,3671.794872,1698,1691,3170.622,11.064196,0,0,0,0
27,0,0,4365.641026,647.692308,4151.282051,4176.923077,647.692308,647.692308,647.692308,4315.897436,4462.564103,4325.128205,646.153846,646.153846,4336.923077,3668.205128,1697,1693,3170.624,11.064196,0,0,0,0,
28,0,0,4367.692308,647.692308,4152.307692,4180,647.692308,647.692308,647.692308,4295.897436,4444.102564,4303.589744,646.153846,646.153846,4332.820513,3667.692308,1698,1692,3170.633,11.064196,0,0,0,0,
29,0,0,4389.74359,647.692308,4146.666667,4182.051282,647.692308,647.692308,647.692308,4297.435897,4432.820513,4292.820513,646.153846,646.153846,4326.666667,3674.871795,1698,1693,3170.644,11.064196,0,0,0,0,
"17:12:41	",30,0,0,4375.897436,647.692308,4147.692308,4171.282051,647.692308,647.692308,647.692308,4284.102564,4412.820513,4272.820513,646.153846,646.153846,4310.769231,3667.179487,1698,1694,3170.653,11.064196,0,0,0,0
31,0,0,4358.974359,647.692308,4150.25641,4165.641026,647.692308,647.692308,647.692308,4241.025641,4372.307692,4226.666667,646.153846,646.153846,4289.74359,3647.692308,1698,1694,3170.655,11.064196,0,0,0,0,
32,0,0,4388.717949,647.692308,4146.666667,4175.384615,647.692308,647.692308,647.692308,4236.923077,4367.179487,4221.025641,646.153846,646.153846,4288.205128,3650.769231,1698,1694,3170.664,11.064196,0,0,0,0,
33,0,0,4388.205128,647.692308,4148.717949,4173.333333,647.692308,647.692308,647.692308,4252.307692,4382.564103,4236.410256,646.153846,646.153846,4290.25641,3655.897436,1697,1694,3170.671,11.064196,0,0,0,0,
"17:12:41	",42,0,0,4373.846154,647.692308,4149.74359,4170.769231,647.692308,647.692308,647.692308,4217.948718,4337.435897,4190.25641,646.153846,646.153846,4259.487179,3626.153846,1698,1692,3170.763,11.509892,0,0,0,0
43,0,0,4377.435897,647.692308,4162.051282,4176.923077,647.692308,647.692308,647.692308,4258.461538,4387.179487,4247.692308,646.153846,646.153846,4286.153846,3642.051282,1699,1693,3170.763,11.509892,0,0,0,0,
44,0,0,4414.358974,647.692308,4153.333333,4192.307692,647.692308,647.692308,647.692308,4298.974359,4447.692308,4314.358974,646.153846,646.153846,4317.948718,3660,1699,1693,3170.763,11.509892,0,0,0,0,
45,0,0,4406.153846,647.692308,4144.102564,4191.794872,647.692308,647.692308,647.692308,4320,4469.230769,4333.333333,646.153846,646.153846,4332.307692,3659.487179,1699,1694,3170.777,11.509892,0,0,0,0,
46,0,0,4367.179487,647.692308,4145.128205,4177.435897,647.692308,647.692308,647.692308,4315.384615,4451.794872,4315.384615,646.153846,646.153846,4330.769231,3654.358974,1699,1693,3170.777,11.548987,0,0,0,0,
47,0,0,4374.871795,647.692308,4142.564103,4174.358974,647.692308,647.692308,647.692308,4301.538462,4429.74359,4298.974359,646.153846,646.153846,4325.128205,3657.948718,1699,1695,3170.795,11.548987,0,0,0,0,
48,0,0,4389.230769,647.692308,4141.538462,4177.948718,647.692308,647.692308,647.692308,4290.25641,4416.923077,4282.564103,646.153846,646.153846,4316.410256,3656.923077,1699,1695,3170.795,11.548987,0,0,0,0,
49,0,0,4373.333333,647.692308,4146.666667,4176.923077,647.692308,647.692308,647.692308,4269.74359,4396.410256,4251.794872,646.153846,646.153846,4303.076923,3647.692308,1699,1695,3170.797,11.548987,0,0,0,0,
"17:12:41	",50,0,0,4392.307692,647.692308,4145.641026,4183.076923,647.692308,647.692308,647.692308,4271.794872,4402.564103,4258.461538,646.153846,646.153846,4305.641026,3655.384615,1698,1696,3170.806,11.548987,0,0,0,0
51,0,0,4411.794872,647.692308,4136.410256,4183.589744,647.692308,647.692308,647.692308,4275.897436,4401.025641,4261.538462,646.153846,646.153846,4303.076923,3658.974359,1698,1695,3170.813,11.548987,0,0,0,0,
52,0,0,4366.666667,647.692308,4136.923077,4168.717949,647.692308,647.692308,647.692308,4237.435897,4344.102564,4200.512821,646.153846,646.153846,4272.820513,3638.461538,1697,1695,3170.82,11.548987,0,0,0,0,
53,0,0,4362.051282,647.692308,4147.692308,4169.74359,647.692308,647.692308,647.692308,4223.076923,4332.820513,4186.666667,646.153846,646.153846,4265.128205,3639.487179,1698,1695,3170.827,11.548987,0,0,0,0,
"17:12:41	",54,0,0,4421.538462,647.692308,4149.74359,4188.205128,647.692308,647.692308,647.692308,4248.717949,4375.384615,4233.846154,646.153846,646.153846,4283.589744,3656.923077,1697,1693,3170.842,11.548987,0,0,0,0
55,0,0,4411.282051,647.692308,4146.153846,4185.641026,647.692308,647.692308,647.692308,4244.102564,4361.025641,4219.487179,646.153846,646.153846,4273.846154,3642.564103,1697,1694,3170.853,11.548987,0,0,0,0,
56,0,0,4349.230769,647.692308,4149.230769,4163.076923,647.692308,647.692308,647.692308,4202.564103,4302.564103,4152.307692,646.153846,646.153846,4244.615385,3617.948718,1698,1691,3170.853,11.548987,0,0,0,0,
57,0,0,4366.666667,647.692308,4147.179487,4161.025641,647.692308,647.692308,647.692308,4184.102564,4292.307692,4138.461538,646.153846,646.153846,4236.923077,3618.974359,1697,1692,3170.859,11.548987,0,0,0,0,
58,0,0,4389.74359,647.692308,4135.897436,4170.25641,647.692308,647.692308,647.692308,4191.794872,4297.948718,4146.153846,646.153846,646.153846,4232.307692,3622.051282,1699,1692,3170.867,11.548987,0,0,0,0,
59,0,0,4336.923077,647.692308,4135.897436,4161.025641,647.692308,647.692308,647.692308,4174.358974,4261.025641,4105.128205,646.153846,646.153846,4211.282051,3606.666667,1699,1692,3170.882,11.548987,0,0,0,0,
60,0,0,4336.923077,647.692308,4132.307692,4161.025641,647.692308,647.692308,647.692308,4159.487179,4255.897436,4100,646.153846,646.153846,4210.769231,3605.128205,1699,1692,3170.883,11.548987,0,0,0,0,
61,0,0,4420,647.692308,4116.923077,4188.205128,647.692308,647.692308,647.692308,4195.897436,4318.461538,4172.820513,646.153846,646.153846,4240.512821,3626.666667,1700,1693,3170.89,11.548987,0,0,0,0,
"17:12:41	",62,0,0,4421.025641,647.692308,4124.615385,4196.410256,647.692308,647.692308,647.692308,4226.666667,4348.717949,4205.128205,646.153846,646.153846,4252.820513,3626.666667,1700,1694,3170.9,11.548987,0,0,0,0
63,0,0,4340.512821,647.692308,4147.692308,4177.948718,647.692308,647.692308,647.692308,4207.179487,4321.025641,4168.205128,646.153846,646.153846,4243.076923,3603.076923,1700,1694,3170.905,11.548987,0,0,0,0,
64,0,512,4357.435897,647.692308,4147.692308,4188.205128,647.692308,647.692308,647.692308,4224.102564,4356.923077,4208.717949,646.153846,646.153846,4265.128205,3615.897436,1701,1694,3170.913,11.548987,0,0,0,0,
65,0,361,4440,647.692308,4130.25641,4219.487179,647.692308,647.692308,647.692308,4306.153846,4466.666667,4333.846154,646.153846,646.153846,4324.615385,3657.948718,1700,1692,3170.921,11.548987,0,0,0,0,
"17:12:41	",70,0,0,4421.538462,647.692308,4122.051282,4228.717949,647.692308,647.692308,647.692308,4262.564103,4409.230769,4275.897436,646.153846,646.153846,4316.923077,3650.769231,1699,1693,3170.961,11.548987,0,0,0,0
71,0,811,4395.897436,647.692308,4121.538462,4218.974359,647.692308,647.692308,647.692308,4249.74359,4376.923077,4241.025641,646.153846,646.153846,4296.923077,3637.948718,1698,1695,3170.97,11.548987,0,0,0,0,
72,0,1186,4394.871795,647.692308,4113.333333,4216.923077,647.692308,647.692308,647.692308,4244.102564,4356.923077,4214.358974,646.153846,646.153846,4281.025641,3627.692308,1698,1693,3170.978,11.548987,0,0,0,0,
73,0,1276,4408.717949,647.692308,4111.282051,4221.538462,647.692308,647.692308,647.692308,4241.025641,4353.333333,4207.179487,646.153846,646.153846,4275.897436,3623.076923,1697,1694,3170.984,11.548987,0,0,0,0,
"17:12:41	",74,0,695,4398.974359,647.692308,4125.641026,4221.538462,647.692308,647.692308,647.692308,4254.358974,4368.205128,4224.615385,646.153846,646.153846,4283.589744,3628.717949,1697,1693,3170.994,11.548987,0,0,0,0
75,0,428,4398.461538,647.692308,4130.769231,4223.076923,647.692308,647.692308,647.692308,4269.230769,4380,4240.512821,646.153846,646.153846,4291.282051,3637.948718,1696,1693,3171.012,11.548987,0,0,0,0,
76,0,0,4415.384615,647.692308,4123.589744,4227.179487,647.692308,647.692308,647.692308,4267.692308,4374.871795,4237.435897,646.153846,646.153846,4285.128205,3635.897436,1696,1693,3171.012,11.548987,0,0,0,0,
77,0,0,4402.564103,647.692308,4115.897436,4221.538462,647.692308,647.692308,647.692308,4245.641026,4346.666667,4203.076923,646.153846,646.153846,4268.205128,3621.025641,1696,1693,3171.016,11.548987,0,0,0,0,
78,0,695,4385.128205,647.692308,4115.897436,4217.435897,647.692308,647.692308,647.692308,4231.794872,4328.717949,4181.025641,646.153846,646.153846,4262.564103,3615.384615,1697,1692,3171.025,11.548987,0,0,0,0,
79,0,428,4398.974359,647.692308,4117.948718,4221.025641,647.692308,647.692308,647.692308,4240,4334.358974,4190.769231,646.153846,646.153846,4263.076923,3621.025641,1695,1692,3171.032,11.548987,0,0,0,0,
80,0,0,4392.820513,647.692308,4117.435897,4216.410256,647.692308,647.692308,647.692308,4223.589744,4316.923077,4172.820513,646.153846,646.153846,4246.153846,3610.25641,1697,1691,3171.039,11.548987,0,0,0,0,
81,0,0,4366.666667,647.692308,4122.051282,4210.25641,647.692308,647.692308,647.692308,4191.794872,4286.666667,4136.923077,646.153846,646.153846,4229.230769,3596.410256,1697,1691,3171.057,11.548987,0,0,0,0,
"17:12:41	",82,0,695,4377.948718,647.692308,4125.641026,4214.358974,647.692308,647.692308,647.692308,4198.461538,4292.820513,4144.102564,646.153846,646.153846,4232.820513,3602.051282,1699,1692,3171.057,11.548987,0,0,0,0
83,0,428,4398.974359,647.692308,4122.051282,4218.974359,647.692308,647.692308,647.692308,4226.666667,4321.025641,4178.461538,646.153846,646.153846,4246.666667,3608.205128,1699,1691,3171.062,11.548987,0,0,0,0,
84,0,0,4400,647.692308,4121.538462,4220,647.692308,647.692308,647.692308,4243.589744,4342.564103,4203.076923,646.153846,646.153846,4258.974359,3608.717949,1700,1692,3171.069,11.548987,0,0,0,0,
85,0,0,4389.230769,647.692308,4129.230769,4220.512821,647.692308,647.692308,647.692308,4253.333333,4357.435897,4215.897436,646.153846,646.153846,4268.717949,3611.794872,1701,1692,3171.077,11.548987,0,0,0,0,
"17:12:41	",90,0,695,4383.589744,647.692308,4131.794872,4224.615385,647.692308,647.692308,647.692308,4283.076923,4385.128205,4251.282051,646.153846,646.153846,4292.307692,3630.769231,1699,1691,3171.116,11.893033,0,0,0,0
91,0,428,4362.564103,647.692308,4137.435897,4216.923077,647.692308,647.692308,647.692308,4256.923077,4357.948718,4216.410256,646.153846,646.153846,4276.923077,3623.589744,1700,1692,3171.124,11.893033,0,0,0,0,
92,0,0,4382.564103,647.692308,4133.333333,4219.487179,647.692308,647.692308,647.692308,4246.666667,4351.282051,4203.589744,646.153846,646.153846,4270.769231,3615.897436,1699,1691,3171.133,11.893033,0,0,0,0,
93,0,0,4393.333333,647.692308,4128.205128,4221.025641,647.692308,647.692308,647.692308,4225.128205,4329.230769,4185.128205,646.153846,646.153846,4257.435897,3605.128205,1698,1693,3171.141,11.893033,0,0,0,0,
"17:12:41	",94,0,695,4380,647.692308,4120.512821,4217.435897,647.692308,647.692308,647.692308,4210.769231,4309.74359,4167.179487,646.153846,646.153846,4246.153846,3600,1697,1692,3171.149,11.893033,0,0,0,0
